000000000000.jpg,21.7625789642334
000000000001.jpg,22.849220275878906
000000000002.jpg,26.29784393310547
000000000003.jpg,24.543169021606445
000000000004.jpg,22.276418685913086
000000000005.jpg,23.554996490478516
000000000006.jpg,22.23056983947754
000000000007.jpg,27.946149826049805
000000000008.jpg,29.31268882751465
000000000009.jpg,25.412105560302734
000000000010.jpg,30.56261444091797
000000000011.jpg,23.521516799926758
000000000012.jpg,25.67741584777832
000000000013.jpg,20.12090301513672
000000000014.jpg,21.440038681030273
000000000015.jpg,25.22551155090332
000000000016.jpg,18.76064109802246
000000000017.jpg,22.358062744140625
000000000018.jpg,24.28169822692871
000000000019.jpg,27.543249130249023
Average genre clip-similarity score of 20 images edited by directinversion+masactrl:24.283869647979735
